time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
0.24,0.0015838412800000003,-0.0020363673600000006,0.0011313152000000002,-1.441855356928,0.0009050521600000002,1.50203636736,0.89841615872,0.01895936,-0.024376320000000003,0.013542400000000001,-0.02220953600000001,0.010833920000000002,0.02437632,-0.01895936,0.14425599999999997,-0.185472,0.10303999999999999,-0.16898560000000004,0.082432,0.18547199999999997,-0.14425599999999997
0.25,0.001780719521604938,-0.0022894965277777775,0.0012719425154320986,-1.4420859857253086,0.0010175540123456789,1.5022894965277778,0.898219280478395,0.020423418209876542,-0.026258680555555556,0.014588155864197531,-0.02392457561728396,0.011670524691358026,0.026258680555555552,-0.020423418209876542,0.14853395061728394,-0.19097222222222224,0.10609567901234568,-0.17399691358024696,0.08487654320987655,0.1909722222222222,-0.14853395061728394
0.26,0.0019924500780246915,-0.002561721528888889,0.0014231786271604939,-1.4423340129485431,0.001138542901728395,1.502561721528889,0.8980075499219753,0.021929606913580247,-0.02819520888888889,0.015664004938271605,-0.02568896809876544,0.012531203950617284,0.028195208888888885,-0.021929606913580247,0.15268227160493825,-0.19630577777777777,0.10905876543209876,-0.17885637530864204,0.08724701234567901,0.19630577777777775,-0.15268227160493825
0.27,0.002219447790000001,-0.002853575730000001,0.0015853198500000007,-1.442599924554,0.0012682558800000006,1.50285357573,0.89778055221,0.023476635000000003,-0.030184245000000005,0.016769025000000003,-0.027501201000000017,0.013415220000000004,0.030184245000000002,-0.023476635000000003,0.156702,-0.20147400000000004,0.11193000000000002,-0.1835652000000001,0.08954400000000001,0.20147400000000001,-0.156702
0.28,0.0024621146390123457,-0.0031655759644444448,0.001758653313580247,-1.4428841914342716,0.0014069226508641977,1.5031655759644444,0.8975378853609877,0.025063221728395063,-0.032224142222222224,0.017902301234567902,-0.02935977402469137,0.014321840987654322,0.032224142222222224,-0.025063221728395063,0.16059417283950617,-0.2064782222222222,0.11471012345679012,-0.18812460246913584,0.0917680987654321,0.2064782222222222,-0.16059417283950617
0.29,0.0027208398509876545,-0.003498222665555556,0.0019434570364197533,-1.4431872695397283,0.0015547656291358028,1.5034982226655556,0.8972791601490123,0.026688096728395054,-0.034313267222222214,0.019062926234567897,-0.031263199024691365,0.015250340987654319,0.034313267222222214,-0.026688096728395054,0.16435982716049383,-0.2113197777777778,0.11739987654320988,-0.19253579753086428,0.0939199012345679,0.21131977777777777,-0.16435982716049383
0.3,0.002995999999999999,-0.003851999999999999,0.0021399999999999995,-1.4435095999999998,0.0017119999999999998,1.503852,0.897004,0.02834999999999999,-0.03644999999999999,0.020249999999999994,-0.03321,0.016199999999999996,0.03644999999999998,-0.02834999999999999,0.16799999999999995,-0.21599999999999997,0.11999999999999998,-0.19680000000000003,0.09599999999999999,0.21599999999999994,-0.16799999999999995
0.31,0.003287959111975309,-0.004227376001111112,0.0023485422228395063,-1.4438516092454567,0.001878833778271605,1.5042273760011111,0.8967120408880247,0.03004768191358024,-0.03863273388888888,0.0214626299382716,-0.03519871309876543,0.017170103950617282,0.038632733888888875,-0.03004768191358024,0.1715157283950617,-0.22052022222222223,0.12251123456790124,-0.2009184246913581,0.09800898765432099,0.2205202222222222,-0.1715157283950617
0.32,0.0035970687683950617,-0.004624802702222222,0.0025693348345679013,-1.4442137091286913,0.0020554678676543213,1.5046248027022222,0.896402931231605,0.03177990320987655,-0.040859875555555564,0.022699930864197537,-0.037227886617283976,0.01815994469135803,0.040859875555555564,-0.03177990320987655,0.17490804938271606,-0.22488177777777782,0.12493432098765433,-0.20489228641975318,0.09994745679012347,0.2248817777777778,-0.17490804938271606
0.33,0.003923668209999999,-0.005044716269999999,0.0028026201499999994,-1.444596297046,0.00224209612,1.50504471627,0.89607633179,0.033545435,-0.043129845,0.023961025,-0.03929608100000002,0.019168820000000003,0.04312984499999999,-0.033545435,0.17817799999999998,-0.22908599999999998,0.12727,-0.20872280000000007,0.101816,0.22908599999999996,-0.17817799999999998
0.34,0.004268084440493828,-0.005487537137777779,0.0030486317432098773,-1.444999756058864,0.002438905394567902,1.5054875371377778,0.8957319155595062,0.0353430587654321,-0.04544107555555557,0.02524504197530865,-0.0414018688395062,0.020196033580246922,0.045441075555555564,-0.0353430587654321,0.18132661728395064,-0.23313422222222227,0.12951901234567903,-0.2124111802469137,0.10361520987654323,0.23313422222222224,-0.18132661728395064
0.35000000000000003,0.004630632330246915,-0.005953670138888891,0.0033075945216049394,-1.445424455015432,0.0026460756172839517,1.505953670138889,0.8953693676697531,0.0371715663580247,-0.0477920138888889,0.026551118827160502,-0.04354383487654324,0.021240895061728403,0.0477920138888889,-0.0371715663580247,0.18435493827160498,-0.23702777777777784,0.13168209876543213,-0.21595864197530876,0.1053456790123457,0.2370277777777778,-0.18435493827160498
0.36,0.005011614719999999,-0.006443504639999998,0.0035797247999999992,-1.445870748672,0.0028637798399999996,1.50644350464,0.89498838528,0.03902976,-0.050181119999999996,0.027878399999999998,-0.04572057600000001,0.022302719999999998,0.05018111999999999,-0.03902976,0.18726399999999993,-0.24076799999999993,0.13375999999999996,-0.21936640000000002,0.10700799999999998,0.2407679999999999,-0.18726399999999993
0.37,0.005411322524567901,-0.006957414674444445,0.003865230374691358,-1.4463389778144937,0.0030921842997530865,1.5069574146744444,0.8945886774754321,0.04091645228395062,-0.05260686722222222,0.029226037345679013,-0.0479307012469136,0.023380829876543212,0.05260686722222222,-0.04091645228395062,0.1900548395061728,-0.2443562222222222,0.13575345679012343,-0.22263566913580252,0.10860276543209875,0.24435622222222217,-0.1900548395061728
